aws-marketplace-api-samples;https://github.com/aws-samples/aws-marketplace-api-samples
aws-marketplace-serverless-saas-integration;https://github.com/aws-samples/aws-marketplace-serverless-saas-integration
aws-medialive-channel-orchestrator;https://github.com/aws-samples/aws-medialive-channel-orchestrator
aws-mlflow-sagemaker-cdk;https://github.com/aws-samples/aws-mlflow-sagemaker-cdk
aws-modernization-with-snyk-security;https://github.com/aws-samples/aws-modernization-with-snyk-security
aws-multi-region-bc-dr-workshop;https://github.com/aws-samples/aws-multi-region-bc-dr-workshop
aws-nitro-enclave-blockchain-wallet;https://github.com/aws-samples/aws-nitro-enclave-blockchain-wallet
aws-nitro-enclaves-workshop;https://github.com/aws-samples/aws-nitro-enclaves-workshop
aws-panorama-samples;https://github.com/aws-samples/aws-panorama-samples
aws-reinvent-2023-code-talk-assets;https://github.com/aws-samples/aws-reinvent-2023-code-talk-assets
aws-resilience-hub-tools;https://github.com/aws-samples/aws-resilience-hub-tools
aws-sam-jenkins-pipeline-tutorial;https://github.com/aws-samples/aws-sam-jenkins-pipeline-tutorial
aws-sdk-js-tests;https://github.com/aws-samples/aws-sdk-js-tests
aws-serverless-security-workshop;https://github.com/aws-samples/aws-serverless-security-workshop
aws-serverless-workshop-innovator-island;https://github.com/aws-samples/aws-serverless-workshop-innovator-island
aws-step-functions-progress-tracking;https://github.com/aws-samples/aws-step-functions-progress-tracking
aws-virtual-participant-framework-for-rtc;https://github.com/aws-samples/aws-virtual-participant-framework-for-rtc
aws-waf-ops-dashboards;https://github.com/aws-samples/aws-waf-ops-dashboards
awsome-inference;https://github.com/aws-samples/awsome-inference
azure-cosmos-db-python-getting-started;https://github.com/Azure-Samples/azure-cosmos-db-python-getting-started
azure-edge-extensions-polyglotnotebook-aio;https://github.com/Azure-Samples/azure-edge-extensions-polyglotnotebook-aio
azure-edge-extensions-retrieval-augmented-generation;https://github.com/Azure-Samples/azure-edge-extensions-retrieval-augmented-generation
azure-government-openai-access;https://github.com/Azure-Samples/azure-government-openai-access
azure-load-testing-samples;https://github.com/Azure-Samples/azure-load-testing-samples
azure-openai-terraform-deployment-sample;https://github.com/Azure-Samples/azure-openai-terraform-deployment-sample
azure-samples-python-management;https://github.com/Azure-Samples/azure-samples-python-management
azure-search-python-samples;https://github.com/Azure-Samples/azure-search-python-samples
azure-service-operator-samples;https://github.com/Azure-Samples/azure-service-operator-samples
azure-sql-db-todo-backend-func-node;https://github.com/Azure-Samples/azure-sql-db-todo-backend-func-node
azure-sql-functions-geocode;https://github.com/Azure-Samples/azure-sql-functions-geocode
bedrock-access-gateway;https://github.com/aws-samples/bedrock-access-gateway
cassandra-mi-client-configurator;https://github.com/Azure-Samples/cassandra-mi-client-configurator
cdk-amazon-mwaa-cicd;https://github.com/aws-samples/cdk-amazon-mwaa-cicd
